author_id,author_name,author_username,tweet_url,created_at,text,category,score,reasoning
1458825723045715970,"Greg$RVV *,* CLONE kaisar (Ø,G) ⛺",https://x.com/whoisuglyy,https://x.com/x/status/1887111818910343437,2025-02-05T12:11:33.000Z,"@mr_cbillionaire Wow, a once-a-year chance? That’s rarer than finding a unicorn at a blockchain party! Meanwhile, at PublicAI, we’re all about making data magic happen every day! 🦄💻",Blockchain AI,6,"The tweet mentions blockchain and also refers to PublicAI, suggesting an AI company involved with blockchain, hence the category. The score is derived from +2 for mentioning blockchain and +2 for implying a startup (PublicAI), with an additional +2 for the unique blend of AI and blockchain contexts."
1241767881370742784,Alice Hailey 👱🏼‍♀️,https://x.com/alicehailey__,https://x.com/x/status/1887111818683793910,2025-02-05T12:11:33.000Z,"@When_on_sol Let’s get your crypto project in front of the right audience—DM me! 
https://t.co/Cl3oLEKQ3m",Crypto Marketing,6,The tweet scores 2 for mentioning a crypto project and an additional 2 for the implied marketing service aimed at crypto projects. The category 'Crypto Marketing' reflects the tweet's focus on promoting a crypto project to a targeted audience.
1649458916344954887,MariA AndreW,https://x.com/Maria_andrew0,https://x.com/x/status/1887111817349976147,2025-02-05T12:11:32.000Z,"@firstwin_win @BenjaminOnIP You still have a great chance of recovering your scammed assets. Contact this company @WSVENSON_DEFI for help. Blockchain investigation’s, blockchain forensic and tracking scammed funds.",Blockchain Recovery,6,"The tweet mentions blockchain and refers to a company specializing in blockchain investigation and recovery services, thus earning points for both blockchain and company references. The score reflects the relevance to blockchain recovery services mentioned in the tweet."
1784681370683330560,fangx,https://x.com/flexzy2024,https://x.com/x/status/1887111806419710304,2025-02-05T12:11:30.000Z,@UdegbunamFavou3 @dr_crypto_calls @RaymanMeme Don't fade this project $RAY,Crypto,3,"The tweet mentions a crypto project with the symbol $RAY, which adds relevance but does not specifically mention a startup or blockchain, hence the lower score. The category 'Crypto' is chosen due to the reference to a cryptocurrency project."
1690720751312072705,Jenine Mozelle,https://x.com/JMozelle53693,https://x.com/x/status/1887111806147002512,2025-02-05T12:11:30.000Z,"New GEM project that complies with L2 standards #Haust.

➜ https://t.co/ZyeHfv8y6I
   
CFwO019 @VadimCryptoInv @PaulEGilbert @tiamobtc @SSJ2_Spartan @HeeYeoSoHOT @yugenioo @superbitmaneth @jacqbothma @EMBRANDTSounds @blockchain_mizu",Crypto,2,"The tweet mentions a new project called 'GEM' and uses blockchain-related hashtags, but does not explicitly mention a startup or a blockchain company, hence the low score. The category 'Crypto' is chosen due to the project's compliance with L2 standards and the blockchain-related tags."
1698815974135226369,Ji Neda,https://x.com/ji_neda26086,https://x.com/x/status/1887111802154107265,2025-02-05T12:11:29.000Z,"GEM Haust : a pioneering L2 project..

➜ https://t.co/EsCb5tKsYt
   
13jy4Vc @JohnBillingsley @DarmoweK @__VladoSSS__ @GuN3RZz @web3_honeytrap @67585891sd @Silvaserger @omathehero @dengfeng33 @admen_vc_2",L2 Project,6,"The tweet mentions 'GEM Haust' as a pioneering L2 project, which suggests a focus on layer 2 blockchain technology, thus justifying the category. The score of 6 is derived from the mention of a blockchain-related project, but it does not explicitly mention a startup or company, hence the score is adjusted accordingly."
1170641808,𝗗𝗘𝗨𝗦™💨,https://x.com/MairaAlegria55,https://x.com/x/status/1887111800014979239,2025-02-05T12:11:28.000Z,"@0xSweep 🚀 Crypto’s first REAL political movement is HERE. Forget hype—$TRUMP is building the future of PoliFi. 4 chains, big burns, real impact. Let’s GO!
@MAGAMemecoin #MagaMemeCoin #OriginalTrump https://t.co/T54xPGS5Wy",PoliFi,6,"The tweet scores 6 due to its mention of 'PoliFi' and blockchain-related terms like '4 chains', but it does not explicitly mention a startup or company, hence no additional points for those criteria. The category 'PoliFi' is chosen as the tweet focuses on a political movement within the crypto space."
1885934466918686720,Joshua Martinez,https://x.com/martinez_j89363,https://x.com/x/status/1887111794482635255,2025-02-05T12:11:27.000Z,Web3's hidden gems are being unearthed by innovators who see beyond the hype and focus on building real-world applications,Web3,6,"The tweet scores 6 due to its focus on Web3 and innovators building real-world applications, which implies a startup context without explicitly mentioning 'startup' or 'blockchain'. The category 'Web3' is chosen as it directly references the technology discussed."
1702454875034963968,Jeri Ta,https://x.com/JeriTa13182,https://x.com/x/status/1887111792389738850,2025-02-05T12:11:26.000Z,"GEM Haust : an innovative L2 project..

➜ https://t.co/E1MsA92ioG
   
R6tH82F @VishalAchanta @KateAuber @andydeeppixels @generalsatoshi @kyleshortstax @Obie_Dobo @Lexicpy @I_talk_crypto @safan365 @wolverinv2",L2 Project,6,"The tweet mentions 'GEM Haust' as an innovative L2 project, which implies a blockchain-related initiative but does not explicitly state it is a startup or company, hence the score of 6. The category 'L2 Project' reflects the tweet's focus on a Layer 2 solution within the blockchain ecosystem."
1429024170071924740,"Ngatemotoin 'Reddio' (Ø,G) 🦙🔥",https://x.com/ngatemotoin,https://x.com/x/status/1887111792373235729,2025-02-05T12:11:26.000Z,"RT @Cointel_Service: Incredible strategic partnerships.🤝

Together, we're revolutionizing #Crypto investing. https://t.co/1b564BcBLN",Crypto,6,"The tweet mentions 'Crypto investing' which suggests a focus on cryptocurrency, earning it a score of 2 for relevance to blockchain. No specific startup or company is named, but the mention of strategic partnerships implies business activity in the crypto space, justifying an additional 4 points for context."
1461973326050603010,Defi_investor89,https://x.com/DefiInvestor89,https://x.com/x/status/1887111791177609374,2025-02-05T12:11:26.000Z,"RT @CryptoAlgebra: 🥇 1Swap is launching on @bitfinitynet EVM! 💘

Powered by Algebra Integral, this next-gen DEX brings:
🔸 First Modular CLA…",DEX Launch,8,"The tweet scores 8 due to mentioning a next-gen DEX (decentralized exchange) called 1Swap launching on bitfinitynet EVM, which implies a blockchain context. The category 'DEX Launch' reflects the focus on the launch of a new decentralized exchange platform."
1501049971558297604,Alison expert sol,https://x.com/DeveloperJubril,https://x.com/x/status/1887111790552662381,2025-02-05T12:11:26.000Z,"@Apu_Cryptobar Hello 👋 
I  specialise  in creating 2D or 3D ANIMATION VIDEOS  maybe to promote your BLOCKCHAIN, ICO, CRYPTO, DEFL, ENTHRUM,  BITCOIN, NFT, project ? 
Create the best professional 2D or 3D animation explainer videos that will engage your audience 

I can send you samples ! Dm",Blockchain,6,"The tweet mentions blockchain and related terms like ICO, crypto, and NFT, which adds to the relevance score. However, it does not specifically mention a startup or company, thus not qualifying for the highest score."
1879835340074262528,@oleyasi,https://x.com/tamayo_nik30509,https://x.com/x/status/1887111789886005723,2025-02-05T12:11:26.000Z,"RT @qpatcha: 🚀 $KIKI isn’t just a memecoin—it’s a movement. 🐱🔥

@KIKIcatofficial &amp; @ApeVenturesVC are building something way bigger than hy…",Memecoin,2,"The tweet mentions $KIKI as a memecoin and a movement, but does not explicitly mention a startup or blockchain, thus scoring low. The category 'Memecoin' is chosen due to the tweet's focus on $KIKI as a memecoin."
1884038556156649472,Jill Haney,https://x.com/JillHaney393139,https://x.com/x/status/1887111789181284373,2025-02-05T12:11:26.000Z,DeFi's next wave is quietly building a decentralized credit network where users can borrow and lend assets without intermediaries,DeFi,6,"The tweet scores 6 due to its focus on DeFi and decentralized credit networks, which are closely related to blockchain technology, though it does not explicitly mention a startup or the term 'blockchain'. The category 'DeFi' is chosen as it directly relates to the tweet's content about decentralized finance."
1360548938038747136,Mike Ho,https://x.com/MikeHo7777,https://x.com/x/status/1887111787876893038,2025-02-05T12:11:25.000Z,RT @julioboidi: “Fungi Studio is the heart of everything we’re building. It’s not just a tool—it’s the foundation. The agent running things…,Tech,1,"The tweet does not mention blockchain or a startup directly, hence the low score. It refers to 'Fungi Studio' as a foundational tool, suggesting a tech context but without specific relevance to the criteria."
1872962726018134016,emmalouis,https://x.com/emmalouis592787,https://x.com/x/status/1887111787666932058,2025-02-05T12:11:25.000Z,"RT @DeepLinkGlobal: Here is a recap of the January DeepLink Integrations. Looking forward to more growth with our new partners. 🤝

@Cuta_Ga…",Partnerships,3,"The tweet does not mention a startup or blockchain directly, but it talks about integrations and new partners, which suggests a focus on partnerships. The score reflects the absence of specific mentions of startups or blockchain, but acknowledges the growth and partnership context."
1693360871722930176,mGvnWMCSIY❤ Memecoin,https://x.com/LillianaBe57898,https://x.com/x/status/1887111787515974052,2025-02-05T12:11:25.000Z,"The company Haust presents an L2 project in the GEM format.

➜ https://t.co/VitwAUVofD
   
B47G79a @nanook_eth @Crypto_Rango @Sheerboot_ @jiamixiaobaibai @Agentebego @SilasYayoi @_kancingbaju_ @RonBHammond @nagakingg @micho_el7",Blockchain,6,"The tweet mentions 'L2 project' which refers to a blockchain technology, earning +2 for mentioning blockchain. It also mentions 'the company Haust', adding +2 for mentioning a company. The score is adjusted to 6 due to the relevance of the L2 project in the blockchain context."
1856095995156934657,Muhammad Jirijees,https://x.com/MuhammadFr61520,https://x.com/x/status/1887111782080102898,2025-02-05T12:11:24.000Z,"We‘re going to seee sooo much blues today that you‘ll be tired of blues!🙏🏽💸

LETS GET ABOVE ALL ENTRIES 💰

Join my channel for proper instruction 
#forextrading #goldsignal #xauusd #memecoin #crypto #signalgroup #community #usd https://t.co/t09i8QJxGj",Crypto,3,"The tweet mentions 'crypto' and 'memecoin', which are related to cryptocurrency, but does not specifically mention a startup or blockchain, hence the low score. The category 'Crypto' is chosen due to the direct reference to cryptocurrency trading and signals."
1886626166527942657,tina,https://x.com/tina92430771296,https://x.com/x/status/1887111780549197967,2025-02-05T12:11:23.000Z,"RT @MattShiller_: This is another goal of the @ponchiqs team!! 💥

One more proof of how well the team is doing, this project is going to be…",Startup,6,"The tweet mentions a team and a project, indicating it's about a startup. Although it doesn't explicitly mention blockchain, the context suggests it could be related to a tech startup, hence the score of 6."
1403657989312155648,Destealer,https://x.com/Destealer1,https://x.com/x/status/1887111780406579271,2025-02-05T12:11:23.000Z,"RT @tiennetwork: Any project that is formed has signs of fraud, but not with #ICE #ION, the @ice_blockchain team is working very actively,…",Blockchain,6,"The tweet mentions 'blockchain' and refers to a specific team '@ice_blockchain', which adds relevance. However, it does not explicitly mention a startup or company, thus not qualifying for the full score increase."
1868847897296420864,Sinha binte simu,https://x.com/SinhaBintesimu,https://x.com/x/status/1887111778615677076,2025-02-05T12:11:23.000Z,"@corechain_devs @Coredao_Org Have a look at 
@Eragon_gg
 
The next big web3 gaming platform and building in Aptos 😍
#Aptos
#web3game 
#Eragon",Web3 Gaming,6,"The tweet mentions a web3 gaming platform, which is relevant but does not directly mention a startup or blockchain, thus receiving a moderate score. The category 'Web3 Gaming' is chosen due to the focus on a gaming platform within the web3 ecosystem."
1562936805678202881,ROYSHILL,https://x.com/ROYSHILL100,https://x.com/x/status/1887111774031216917,2025-02-05T12:11:22.000Z,@tuiteris4idiots @CNCrypto100X $HODL is the most promising project in the crypto market,Crypto Project,6,"The tweet mentions '$HODL', which suggests a crypto project, earning +2 for blockchain mention. It does not explicitly mention a startup or company, but the reference to a 'project' implies a new venture, hence the additional +2 for relevance. The score is adjusted to 6 due to the promising nature of the project mentioned."
1877640429388132352,Michael Isichei,https://x.com/mike2_moi,https://x.com/x/status/1887111773955690822,2025-02-05T12:11:22.000Z,Don’t miss out on this amazing Web3 project! 🌅 Explore vibrant owl NFTs that blend art and meaning. Which captures your heart? 🦉✨ Check it: https://t.co/STnnTgUhcZ #Solana #NFT #SolanaNFTs https://t.co/xZCmidEhoo,NFT Art,6,"The tweet scores 2 for mentioning a Web3 project and another 2 for mentioning Solana, a blockchain platform, though not directly as a startup. The category 'NFT Art' is chosen due to the focus on owl NFTs that blend art and meaning."
1455124024841887751,KaBaNa_Crypto_Central_News,https://x.com/MC_Kabana,https://x.com/x/status/1887111773293051984,2025-02-05T12:11:22.000Z,"RT @coke_pirate: More Fair Launches, More Utility for $XCAD

XCAD Social 2.0 is coming, but fair launches aren’t stopping 🚀

🔹 More creator…",Blockchain,6,"The tweet mentions blockchain-related terms like 'fair launches' and '$XCAD', contributing to a score of 2 for mentioning blockchain. The reference to 'XCAD Social 2.0' suggests a project or platform, but it's not explicitly stated as a startup or company, hence no additional points for that."
1693326168697532416,Janetta Annemarie,https://x.com/JAnnemarie40201,https://x.com/x/status/1887111773066563674,2025-02-05T12:11:22.000Z,"New GEM project that complies with L2 standards #Haust.

➜ https://t.co/5vqWxvse0p
   
W61P6M8 @BKN168 @Tbamz_ @TrevorStephens8 @chubbychogger @TABASCOweb3 @clabon40 @_kabat_ @Tororo_Crypto @amandalanfair @Achilles1089",Crypto Project,4,"The tweet mentions a new project called 'GEM' and references L2 standards, indicating a blockchain-related project. However, it does not explicitly mention a startup or company, so the score reflects only the blockchain context."
1470294072808124419,ADEJOH 🐐,https://x.com/AbdullahiIdaji2,https://x.com/x/status/1887111772391211108,2025-02-05T12:11:22.000Z,"RT @walme_io: Introducing Walme – your multifunctional platform for managing crypto, fiat, and secure communications. We’re redefining the…",Crypto Platform,6,"The tweet scores +2 for mentioning a startup (Walme) and +2 for mentioning crypto, totaling 4. An additional +2 is added due to the context of managing crypto and secure communications, indicating a relevant platform in the crypto space."
1886358194966175744,Bela,https://x.com/Bela358204,https://x.com/x/status/1887111772152414639,2025-02-05T12:11:21.000Z,"RT @Dynamic_Apex: 🔥 The Countdown is Over! 🔥
🚀 Dynamic Apex is set to launch on @pumpdotfun! 🚀

🗓 Feb 8 | 8PM UTC
This isn’t just another l…",Crypto Launch,6,"The tweet scores +2 for mentioning a startup, Dynamic Apex, and +2 for implying blockchain context with the mention of a launch on a platform. The category 'Crypto Launch' reflects the tweet's focus on the upcoming launch of Dynamic Apex."
1799726978909536256,CryptoBullRun78,https://x.com/CryptoRun615,https://x.com/x/status/1887111770898141357,2025-02-05T12:11:21.000Z,"RT @miashigee: @SatoshiFlipper According to the projects it presents on $oGPU and the vision it draws, its current price is free. I recomme…",Crypto,1,"The tweet mentions $oGPU, which suggests a cryptocurrency or token, but does not explicitly mention a startup or blockchain, hence the low score. The category 'Crypto' is assigned due to the reference to a token."
1193997906023518208,Gyro Zeppeli🍎,https://x.com/Nvs_Gyro,https://x.com/x/status/1887111770772295772,2025-02-05T12:11:21.000Z,"RT @BILLIONSai_: $Morris – The Guardian AI You Need

The crypto space is a battlefield, and security is the only defense. $Morris isn’t jus…",Crypto Security,2,"The tweet mentions 'crypto space' and 'security', indicating a focus on security within the cryptocurrency sector. No direct mention of a startup or blockchain company results in a lower score."
1691971318437249024,Janetta Zola,https://x.com/JanettaZol22466,https://x.com/x/status/1887111769136464036,2025-02-05T12:11:21.000Z,"Fresh GEM project that complies with L2 guidelines #Haust.

➜ https://t.co/PCOqpEdDgk
   
88jXQXy @WadsworthP @ilari33 @million_or_moon @DeFi_Land @Kusaderian @Ruben__Med @Briants23 @reboursand @Iri0o @Zuumeister",Project,2,"The tweet mentions a 'Fresh GEM project' but does not explicitly mention a startup or blockchain, resulting in a lower score. The category 'Project' is assigned due to the reference to a project that complies with L2 guidelines."
1876391287043313664,"graters_slits (✸,✸)",https://x.com/GSlits2757,https://x.com/x/status/1887111767521730958,2025-02-05T12:11:20.000Z,"RT @linera_io: ⛓️ Gmicrochains. It’s been a monumental year for Linera.

As we wrap up 2024, we’re taking a look back at the milestones, pa…",Blockchain Startup,6,"The tweet mentions 'Linera', which is identified as a blockchain startup, earning +4 for the mention. The term 'microchains' further reinforces the blockchain context, but no additional points are added as the criteria are met with the startup mention."
1785020736773464064,BBHK📀,https://x.com/BibHop_HK,https://x.com/x/status/1887111765227430220,2025-02-05T12:11:20.000Z,"RT @CCurrenzy: @Harold__Dillon @Thomas65XAM The CEO of @dimitratech , Jon Trask @dimitrajon is a Council Member for the World Agriculture F…",Agriculture,1,"The tweet mentions the CEO of Dimitra Tech, which is involved in agriculture, but does not explicitly mention blockchain or startup, hence the low score. The category is set to 'Agriculture' due to the reference to the World Agriculture Forum."
1655742441188900864,Lenita Lacey,https://x.com/LenitaLace55048,https://x.com/x/status/1887111758730473536,2025-02-05T12:11:18.000Z,"Haust presents a second-language project in the GEM format.

➜ https://t.co/EZENcN8CJk
   
8ERWcfk @complexNFT_ @crypto_karens @shadatofficial1 @yakionigiritown @CGF_Godfather @ChiiStaytrue @pmriviere @iamalphajallow @Andikarezz001 @aarlecchinooo",NFT,1,"The tweet does not mention a startup, blockchain, or a blockchain company directly, resulting in a low score. It references 'GEM format' and tags related to NFTs, indicating it's about an NFT project."
1690427864666054657,joe budi,https://x.com/JoeBudious,https://x.com/x/status/1887111758017372645,2025-02-05T12:11:18.000Z,"@MoonLamboio @bgarlinghouse People just wanted to hear their specific project or crypto announced. It's embarrassing how ""monty python's she's a witch"" the crypto crowd can get.",Crypto,3,"The tweet mentions the crypto crowd and their behavior, but does not specifically mention a startup or blockchain technology directly, hence the low score. The category 'Crypto' is chosen as it focuses on the general crypto community's reactions."
1850539392907321344,$Toly,https://x.com/TolyAI,https://x.com/x/status/1887111757761519841,2025-02-05T12:11:18.000Z,Ethereum's roadmap is a pipe dream. Solana is already delivering what others promise. We're not just building the future of blockchain - we're living it.,Blockchain,8,"The tweet mentions blockchain directly and compares Ethereum and Solana, indicating a focus on blockchain technology. It scores 6 for mentioning blockchain and implying a company (Solana), with an additional 2 points for the strong emphasis on blockchain's future."
1691961586783768576,NRyBGkolie❤ Memecoin,https://x.com/lee_leila53769,https://x.com/x/status/1887111755668582563,2025-02-05T12:11:18.000Z,"The company Haust presents a second-language project in the GEM format.

➜ https://t.co/XuDReh74Ls
   
l82E8S9 @andreikml @ZaferZEYBEK2 @adityakrx @moneto__ @crypto_hir0 @lijalbi @lurenyi598581 @Orctep @flavorpill_art @vahe2021",Project,1,"The tweet does not mention a startup or blockchain explicitly, leading to a low score. It references a 'company' and a 'project' in the GEM format, which is why it is categorized as 'Project'."
1247432355058515968,-SH1NE-,https://x.com/sh1newow,https://x.com/x/status/1887111754196345277,2025-02-05T12:11:17.000Z,"@hammerResearch @Karan_0788 They ain't giving u 80% u only get 30-50% at max

Plus they are getting 80cr to build a dex where it cost like 1-3 cr at max

Stop giving them more money either way ur fucked 

And it's upto 2030 which means u can get crypto early",DEX,6,"The tweet mentions a decentralized exchange (DEX) and discusses funding, which implies a blockchain-related project. The score reflects the mention of a blockchain project but lacks a clear reference to a startup or company, hence a moderate score."
1885803996042162176,Chase Lucero,https://x.com/chase_luce39101,https://x.com/x/status/1887111749360554020,2025-02-05T12:11:16.000Z,We're witnessing a paradigm shift in traditional financial systems as DeFi protocols seamlessly integrate lending and borrowing capabilities within cryptocurre,DeFi,6,"The tweet scores 6 due to its focus on DeFi, which is closely related to blockchain, earning +2 for mentioning blockchain-related technology. The category 'DeFi' reflects the tweet's emphasis on decentralized finance and its integration into traditional systems."
1735570943588638720,bermanj,https://x.com/bermanj_fashion,https://x.com/x/status/1887111746055262577,2025-02-05T12:11:15.000Z,"RT @linera_io: ⛓️ Gmicrochains. It’s been a monumental year for Linera.

As we wrap up 2024, we’re taking a look back at the milestones, pa…",Blockchain Startup,6,"The tweet mentions 'Linera,' which is a blockchain startup, thus qualifying for the +4 score for referring to a blockchain company. The category 'Blockchain Startup' is chosen due to the clear mention of Linera and its association with blockchain technology."
1454093073340792841,"88007.lens🛸(💙,🧡)(🌸, 🌿)",https://x.com/5VO55ryJo4nLA2a,https://x.com/x/status/1887111745178603888,2025-02-05T12:11:15.000Z,"RT @worldofdypians: We’re excited to kick off the $50,000 $WOD Token Airdrop Campaign with @BinanceWallet, running until February 6!

Compl…",Blockchain,6,"The tweet mentions a token airdrop campaign and references BinanceWallet, indicating relevance to blockchain. It does not explicitly mention a startup or company, so the score reflects the blockchain mention but lacks the additional points for a startup or company."
1867438597244149761,Matthew Ayeni,https://x.com/ayeni23089,https://x.com/x/status/1887111740111917237,2025-02-05T12:11:14.000Z,"RT @klinkfinance: $Klink | Official Litepaper Release 📢

As we approach our February TGE, we’re excited to release the $KLINK Litepaper, sh…",Blockchain Startup,6,"The tweet mentions a TGE (Token Generation Event) and a litepaper release for $KLINK, indicating it is related to a blockchain startup. The score reflects the mention of a blockchain startup and the upcoming TGE event."
1870802533154705408,FLOWLIGHT,https://x.com/8vVxpf61865,https://x.com/x/status/1887111733602320426,2025-02-05T12:11:12.000Z,"RT @CHedwig97812: Haust presents a second-language project in the GEM format.

➜ https://t.co/vxKZGxcMbN
   
4YcN0MY @JoshMichalski @ine_cr…",Education,1,"The tweet does not mention a startup or blockchain, focusing instead on a second-language project in the GEM format, suggesting an educational context. The score is low due to the absence of relevant keywords and the focus on educational content."
1456148819431854085,CryptoMoon,https://x.com/cryptoGlab,https://x.com/x/status/1887111728351088977,2025-02-05T12:11:11.000Z,"🚨Nice bounce back up on $SCARF! 🚀🔥

I don’t think this run is over yet—community is strong, and we’re still holding 6,500+ strong!

Higher from here, IMO. 🚀📈

ELdqGtj2MhejZzudGfz7b798si2Av5Asuw9ryEQSpump

#Crypto #SCARF #AltcoinSeason #wif https://t.co/4EPZCkIkjv",Crypto,1,"The tweet focuses on the performance of a cryptocurrency token ($SCARF) and community strength, without mentioning startups or blockchain explicitly, thus receiving a low score. The category 'Crypto' reflects the tweet's emphasis on cryptocurrency market trends and community support."
1686386265342783491,"aji pamungkas (Ø,G)",https://x.com/ajipamu28920901,https://x.com/x/status/1887111727986450755,2025-02-05T12:11:11.000Z,"RT @BondlinkFinance: 🚀 Get ready to take control of your finances! 

Bondlink is gearing up to launch—your gateway to stability, rewards, a…",Blockchain Startup,6,"The tweet mentions Bondlink, which appears to be a blockchain-related startup preparing for a launch, earning +4 for referencing a blockchain startup. The score is adjusted to 6 due to the relevance and excitement around the launch."
1821794802800951296,rena,https://x.com/renakepick1,https://x.com/x/status/1887111718352065012,2025-02-05T12:11:09.000Z,"RT @1il1h: 🚨 Kanye West &amp; Solana 🚨 

$YE Solana just followed Kanye West, and a new crypto project is heating up! 🔥

🚀 Pre-Sale LIVE – Limi…",Crypto Project,6,"The tweet mentions a new crypto project and Solana, which adds relevance, but it does not explicitly mention a startup or a blockchain startup, hence the score is adjusted accordingly. The category 'Crypto Project' reflects the tweet's focus on a new cryptocurrency initiative involving a celebrity."
1590747251403390987,バリュー,https://x.com/9_value,https://x.com/x/status/1887111718033392015,2025-02-05T12:11:09.000Z,"RT @thelightjust: 【Crypto Project】

&lt;プレゼント内容&gt;
・仮想通貨(ビットコイン、リップル、イーサリアム)
・現金
・PayPay
・アマギフ

この中から20万円分を3名様にプレゼント🎁

&lt;参加条件&gt;
・投稿を「いいねRT」
※引用RTし…",Crypto Giveaway,2,"The tweet mentions a giveaway involving cryptocurrencies like Bitcoin, Ripple, and Ethereum, but does not specifically mention a startup or blockchain technology in a business context, resulting in a low relevance score."
1442509768866754561,Leo_D_Crypto,https://x.com/Leo_D_Crypto,https://x.com/x/status/1887111717815038370,2025-02-05T12:11:09.000Z,"RT @Kaspa_BTB: Beyond the Blockchain: The Lore of Kaspa, is a community funded initiative developed to expand awareness of the Kaspa story…",Blockchain,6,"The tweet mentions 'Beyond the Blockchain' and 'Kaspa', indicating a focus on blockchain technology, hence the category. The score of 6 is derived from +2 for mentioning blockchain and an additional +4 for the context suggesting a blockchain-related project, though it's not explicitly stated as a startup or company."
1406757104,Omaira torrenegra,https://x.com/Omairatorre,https://x.com/x/status/1887111713033793947,2025-02-05T12:11:07.000Z,"RT @linera_io: ⛓️ Gmicrochains. It’s been a monumental year for Linera.

As we wrap up 2024, we’re taking a look back at the milestones, pa…",Blockchain Startup,6,"The tweet mentions Linera, a blockchain startup, and uses blockchain-related terminology like 'microchains', justifying the 'Blockchain Startup' category. The score of 6 is derived from +4 for mentioning a blockchain startup and +2 for blockchain-related content."
1882959192157515776,Mary Davis,https://x.com/MaryDavis48295,https://x.com/x/status/1887111711154659556,2025-02-05T12:11:07.000Z,Crypto's unsung heroes are the DeFi architects quietly building bridges between traditional finance and a borderless tomorrow,DeFi,6,"The tweet does not mention a specific startup or blockchain directly but focuses on DeFi, which is closely related to blockchain technology, hence a score of 6. The category 'DeFi' is chosen as the tweet highlights the role of DeFi architects in bridging traditional finance and a borderless future."
1518671234237538304,Hung Mai,https://x.com/HungMai96156456,https://x.com/x/status/1887111709783121938,2025-02-05T12:11:07.000Z,"RT @NebulaStridePr: 🚨ATTENTION! 

NST PRESALE HAS ALREADY STARTED!

NST tokens from the Nebula Stride project are on sale now - don't miss…",Blockchain Startup,6,"The tweet scores 4 points for mentioning 'NST tokens' and 'Nebula Stride project', indicating a blockchain startup. An additional 2 points were added as it is a presale announcement, increasing relevance."
1886358194966175744,Bela,https://x.com/Bela358204,https://x.com/x/status/1887111707056865355,2025-02-05T12:11:06.000Z,"RT @Diamondxbtee: The leading hub for DeFi innovation, @primex_official.

With the team revealing the project’s roadmap and upcoming plans,…",DeFi,6,"The tweet mentions DeFi and a specific project, @primex_official, which implies a focus on decentralized finance innovation. The score reflects the mention of a project in the DeFi space but lacks direct references to 'blockchain' or 'startup'."
